SHA,Message,Author,Date
86d1a6f54aebb2854aab0033bb57865add9f440d,"[compiler][rewrite] Patch logic for aligning scopes to non-value blocks

Our previous logic for aligning scopes to block scopes constructs a tree of block and scope nodes. We ensured that blocks always mapped to the same node as their fallthroughs. e.g.
```js
// source
a();
if (...) {
  b();
}
c();

// HIR
bb0:
a()
if test=... consequent=bb1 fallthrough=bb2

bb1:
b()
goto bb2

bb2:
c()

// AlignReactiveScopesToBlockScopesHIR nodes
Root node (maps to both bb0 and bb2)
  |- bb1
  |- ...
```

There are two issues with the existing implementation:
1. Only scopes that overlap with the beginning of a block are aligned correctly. This is because the traversal does not store information about the block-fallthrough pair for scopes that begin *within* the block-fallthrough range.
```
\# This case gets handled correctly
         ┌──────────────┐
         │              │
         block start    block end

scope start     scope end
│               │
└───────────────┘

\# But not this one!
┌──────────────┐
│              │
block start    block end

          scope start     scope end
          │               │
          └───────────────┘
```
2. Only scopes that are directly used by a block is considered. See the `align-scopes-nested-block-structure` fixture for details.

ghstack-source-id: 327dec5019483666f81c8156ac0c666ccad511b3
Pull Request resolved: https://github.com/facebook/react/pull/29891",Mofei Zhang,2024-06-25T20:03:58Z
4d11e1e88d6be1c244cb8ae76c377eaf195167ec,"[compiler][fixtures] test repros: codegen, alignScope, phis

ghstack-source-id: 04b1526c8567f8b7b59d198f022d10cf837e4c5b
Pull Request resolved: https://github.com/facebook/react/pull/29878

The AlignReactiveScope bug should be simplest to fix, but it's also caught by an invariant assertion. I think a fix could be either keeping track of ""active"" block-fallthrough pairs (`retainWhere(pair => pair.range.end > current.instr[0].id)`) or following the approach in `assertValidBlockNesting`.
I'm tempted to pull the value-block aligning logic out into its own pass (using the current `node` tree traversal), then align to non-value blocks with the `assertValidBlockNesting` approach. Happy to hear feedback on this though!

The other two are likely bigger issues, as they're not caught by static invariants.

Update:
- removed bug-phi-reference-effect as it's been patched by @josephsavona
- added bug-array-concat-should-capture",Mofei Zhang,2024-06-25T20:03:57Z
133ada72549b9aa01a0bc3df2b1c9bb341e861fd,"Read constructor name more carefully (#29954)

## Summary

Sometimes `constructor` happens to be the name of an unrelated property,
or we may be dealing with a `Proxy` that intercepts every read. Verify
the constructor is a function before using its name, and reset the name
anyway if it turns out not to be serializable.

Fixes some cases of the devtools crashing and becoming inoperable upon
attempting to inspect components whose props are Hookstate `State`s.

## How did you test this change?

Installed a patched version of the extension and confirmed that it
solves the problem.

---------

Co-authored-by: Ruslan Lesiutin <rdlesyutin@gmail.com>",LoganDark,2024-06-25T18:30:28Z
708d8f8c495e2456b91de96f3d20248693ee9ce7,"[ez] Remove outdated files

These are no longer in use

ghstack-source-id: 075e4fd0ab6140d49857a2086700b1ca9569b626
Pull Request resolved: https://github.com/facebook/react/pull/30092",Lauren Tan,2024-06-25T17:57:58Z
f6b546737ec58ae3a5ed591e3ed9bae73581e1dd,Bump version to 0.0.0-experimental-b130d5f-20240625,Lauren Tan,2024-06-25T16:42:06Z
bdb355f349852e529a7fde06ab12418913ac4ef3,Bump version to 0.0.0-experimental-0998c1e-20240625,Lauren Tan,2024-06-25T16:42:06Z
d17f024681ba9f1ebed65969b34cbee815c6d771,Bump version to 0.0.0-experimental-696af53-20240625,Lauren Tan,2024-06-25T16:42:06Z
8971381549a80d476b07639833e6b38eaaa75a40,"[compiler] Enable sourceMaps in tsconfig (#30064)

With this, we can set a `debugger` breakpoint and we'll break into the
source code when running tests with snap. Without this, we'd break into
the transpiled js code.",Sathya Gunasekaran,2024-06-25T16:01:43Z
f5d2feb4f069a36140d5e605f5eebc52badcc214,"[compiler] Fix assignment within for update expression

When converting value blocks from HIR to ReactiveFunction, we have to drop StoreLocal assignments that represent the assignment of the phi, since ReactiveFunction supports compound expressions. These StoreLocals are only present to represent the conditional assignment of the value itself - but it's also possible for the expression to have contained an assignment expression. Before, in trying to strip the first category of StoreLocal we also accidentally stripped the second category. Now we check that the assignment is for a temporary, and don't strip otherwise.

ghstack-source-id: e7759c963bbc1bbff2d3230534b049199e3262ad
Pull Request resolved: https://github.com/facebook/react/pull/30067",Joe Savona,2024-06-24T17:11:14Z
89580f209ce68ae9e266e309dfeb1625b434fb58,"Set renameElementSymbol to dynamic value (#30066)

Prepare to roll this out with dynamic flag

`yarn flags --diff www canary`

<img width=""514"" alt=""Screenshot 2024-06-24 at 11 33 55 AM""
src=""https://github.com/facebook/react/assets/8965173/31508fdc-4cb1-4ce0-8e22-c02a034377b0"">",Jack Pope,2024-06-24T16:28:39Z
c21bcd627b6a8f31548edfc149dd3b879fea6558,"Clean up enableUnifiedSyncLane flag (#30062)

`enableUnifiedSyncLane` now passes everywhere. Let's clean it up

Implemented with https://github.com/facebook/react/pull/27646

Flag enabled with https://github.com/facebook/react/pull/27646,
https://github.com/facebook/react/pull/28269,
https://github.com/facebook/react/pull/29052",Jack Pope,2024-06-24T15:18:22Z
7608516479fb85bc40aa73d8a31a0c93397ee6ff,"refactor[react-devtools/extensions]: dont debounce cleanup logic on navigation (#30027)

## Summary
There is a race condition in the way we poll if React is on the page and
when we actually clear this polling instance. When user navigates to a
different page, we will debounce a callback for 500ms, which will:
1. Cleanup previous React polling instance
2. Start a new React polling instance

Since the cleanup logic is debounced, there is a small chance that by
the time we are going to clean up this polling instance, it will be
`eval`-ed on the page, that is using React. For example, when user is
navigating from the page which doesn't have React running, to a page
that has React running.

Next, we incorrectly will try to mount React DevTools panels twice,
which will result into conflicts in the Store, and the error will be
shown to the user

## How did you test this change?
Since this is a race condition, it is hard to reproduce consistently,
but you can try this flow:
1. Open a page that is using React, open browser DevTools and React
DevTools components panel
2. Open a page that is NOT using React, like google.com, wait ~5 seconds
until you see `""Looks like this page doesn't have React, or it hasn't
been loaded yet""` message in RDT panel
3. Open a page that is using React, observe the error `""Uncaught Error:
Cannot add node ""1"" because a node with that id is already in the
Store.""`

Couldn't been able to reproduce this with these changes.",Ruslan Lesiutin,2024-06-24T12:28:17Z
27e9476f0aae99adc67b10ee2b78e8ee7dc61421,"[ci] Cleanup

- Made each workflow's name consistent
- Rename each workflow file with consistent naming scheme
- Promote flow-ci-ghaction to flow-ci

ghstack-source-id: 490b643dcdbb5f6d853815064a1287109a17d259
Pull Request resolved: https://github.com/facebook/react/pull/30037",Lauren Tan,2024-06-22T16:33:39Z
0bff0e437792e94a3757c4afd0ca1ca9d6cedba6,"[ci] Remove circleci check_generated_fizz_runtime job

This was migrated to GitHub actions

ghstack-source-id: 3b307a31101e83f4abefe8be063cfeade57bc53c
Pull Request resolved: https://github.com/facebook/react/pull/30036",Lauren Tan,2024-06-22T16:33:38Z
a7c5c07ed4f63348d8809fe5183819721856aa8f,"[ci] Add new fizz GitHub action

Copies the existing circleci workflow for checking the inlined Fizz
runtime into GitHub actions. I didn't remove the circleci job for now
just to check for parity.

ghstack-source-id: 09480b1a20fbdd374a6075e6ec02a07b6a516c56
Pull Request resolved: https://github.com/facebook/react/pull/30035",Lauren Tan,2024-06-22T16:33:38Z
917585d037af5476df9271c24721eb5e992929c0,"[ci] Remove circleci yarn_test job

This was migrated to GitHub actions

ghstack-source-id: adf9b2bdc7b2a59e658176b2202fe65e84bcb4af
Pull Request resolved: https://github.com/facebook/react/pull/30034",Lauren Tan,2024-06-22T16:33:38Z
85215413cbfd5f28a4448b0d649b9198458e00e8,"[ci] Improve parallelism of yarn test

This PR adds parallelism similar to our existing circleci setup for
running yarn tests with the various test params. It does this by
sharding tests into `$SHARD_COUNT` number of groups, then spawning a job
for each of them and using jest's built in `--shard` option.

Effectively this means that the job will spawn an additional (where `n`
is the number of test params)

`n * $SHARD_COUNT` number of jobs to run tests in parallel

for a total of `n + (n * $SHARD_COUNT)` jobs. This does mean the
GitHub UI at the bottom of each PR gets longer and unfortunately it's
not sorted in any way as far as I can tell. But if something goes wrong
it should still be easy to find out what the problem is.

The PR also changes the `ci` argument for jest-cli to be an enum instead
so the tests use all available workers in GitHub actions. This will have
to live around for a bit until we can fully migrate off of circleci.

ghstack-source-id: 08f2d16353aeca7cd15655d5ce2b7963a12507a7
Pull Request resolved: https://github.com/facebook/react/pull/30033",Lauren Tan,2024-06-22T16:33:37Z
28c1336c9105c134cba04ed937efcbe391b5979b,"[ci] Add new yarn test GitHub action

Copies the existing circleci workflow for yarn test into GitHub
actions. I didn't remove the circleci job for now just to check for
parity.

Opted to keep the same hardcoded list of params rather than use GitHub's
matrix permutations since this was intentional in the circleci config.

ghstack-source-id: b77a091254f402364c0b9de871889683fa3ee7c8
Pull Request resolved: https://github.com/facebook/react/pull/30032",Lauren Tan,2024-06-22T16:33:37Z
454fb35065053d5572689af1a7c125a41849604a,"[compiler] add fixture for optimization across scopes

Adds a fixture based on internal case where our current output is quite a bit more verbose than the original memoization. See the comment in the fixture for more about the heuristic we can apply.

ghstack-source-id: e637a3814077559a1a56724eafe2567efed0b8d7
Pull Request resolved: https://github.com/facebook/react/pull/29998",Joe Savona,2024-06-21T23:48:00Z
2caaa05c08c345f1edddc952cef3fa53c177d612,"[compiler] Optimize instruction reordering

Note: due to a bad rebase i included #29883 here. Both were stamped so i'm not gonna bother splitting it back up aain.

This PR includes two changes:
* First, allow `LoadLocal` to be reordered if a) the load occurs after the last write to a variable and b) the LoadLocal lvalue is used exactly once
* Uses a more optimal reordering for statement blocks, while keeping the existing approach for expression blocks.

In #29863 I tried to find a clean way to share code for emitting instructions between value blocks and regular blocks. The catch is that value blocks have special meaning for their final instruction — that's the value of the block — so reordering can't change the last instruction. However, in finding a clean way to share code for these two categories of code, i also inadvertently reduced the effectiveness of the optimization.

This PR updates to use different strategies for these two kinds of blocks: value blocks use the code from #29863 where we first emit all non-reorderable instructions in their original order, then try to emit reorderable values. The reason this is suboptimal, though, is that we want to move instructions closer to their dependencies so that they can invalidate (merge) together. Emitting the reorderable values last prevents this.

So for normal blocks, we now emit terminal operands first. This will invariably cause some of the non-reorderable instructions to be emitted, but it will intersperse reoderable instructions in between, right after their dependencies. This maximizes our ability to merge scopes.

I think the complexity cost of two strategies is worth the benefit, as evidenced by the reduced memo slots in the fixtures.

ghstack-source-id: ad3e516fa474235ced8c5d56f4541d2a7c413608
Pull Request resolved: https://github.com/facebook/react/pull/29882",Joe Savona,2024-06-21T23:48:00Z
