Time Frame,Repository,Issue Number,Issue Title,Author,Opened by Swedish,Total Comments,Commented by Swedish,Resolution Time (Days)
2020_2022,electron,31732,[Bug]: SpeechRecognition does not work,0xivb,NO,4,NO,65
2020_2022,electron,25595,Electron desktopCapturer.getSources().then is not resolved,pravintamil,NO,7,NO,176
2020_2022,electron,23377,Electron executable when running by itself and ffmpeg.dll,ghost,NO,5,NO,1
2020_2022,electron,28699,[Bug]: maximize and unmaximize events don't fire for browserwindow,Jelmerro,NO,11,NO,275
2020_2022,electron,27355,WebAuthn authentication prompt does not work on macOS,CBMasri,NO,10,NO,655
2020_2022,electron,22061,Notification.show() does not show the notification message,Praveer1981,NO,5,NO,6
2020_2022,electron,31511,"[Bug]: In Windows, Clicking on maximize button and then minimizing the window and focusing with alt+tab, aspect ratio breaks.",lakshya-munjal,NO,3,NO,1165
2020_2022,electron,26638,Electron programs leak onto second monitors,ghost,NO,3,NO,1
2020_2022,electron,32374,"[Bug]: On macOS, opening child window causes fullscreen parent window to become black and unresponsive",EvanHahn-Signal,NO,6,NO,271
2020_2022,electron,34755,[Bug]: Couldn't get focused element's cursor position of and Electron app.,ArulOSlash,NO,2,NO,0
2020_2022,electron,30758,[Bug]: FATAL:platform_shared_memory_region_posix.cc(255) fixed by --disable-seccomp-filter-sandbox,powerman,NO,6,NO,1192
2020_2022,electron,26710,Apple Silicon Universal Support,lutzroeder,NO,5,NO,0
2020_2022,electron,29461,"[Bug]: Notifications fail to trigger ""click"" when clicked in Windows 10 Action Center",The-MAZZTer,NO,9,NO,536
2020_2022,electron,33764,[Bug]: Transparent WCO titlebar gets stuck in hover state,mitchchn,NO,4,NO,54
2020_2022,electron,33386,[Bug]: Missing `compositionupdate` IME events with Sogou Chinese input,Eugeny,NO,9,NO,899
2020_2022,electron,22209,I can't open the chrome://flags page in Electron,jdwalker,NO,2,NO,0
2020_2022,electron,22120,Media internals broken in electron 8,sebakerckhof,NO,11,NO,393
2020_2022,electron,29115,[Feature Request]: Build with PipeWire by default in Linux,vchernin,NO,5,NO,0
2020_2022,electron,33155,[Bug]: There is no way to get a custom WM_CLASS on electron app Windows,voxsoftware,NO,10,NO,791
2020_2022,electron,24449,"""devtools-reload-page"" can't be prevented",fabiospampinato,NO,5,NO,916
2020_2022,electron,31330,[Bug]: memory limitations introduced with Electron 14+,marcelblum,NO,10,NO,35
2020_2022,electron,30911,[Bug]: tray icon will eventually disappear when packed in asar archive,deermichel,NO,3,NO,421
2020_2022,electron,31120,[Bug]: Recent Documents not working,kimlimjustin,NO,3,NO,4
2020_2022,electron,22938,App turns into blank white window after signing in macOS,DTLTAKE,NO,8,NO,949
2020_2022,electron,29998,[Bug]: The webContent can not focus properly and the input does not work properly after calling print(),whaoa,NO,6,NO,1230
2020_2022,electron,33635,[Bug]: nativeTheme API not working on Fedora Workstation 36 / Gnome 42,aeschli,NO,20,NO,363
2020_2022,electron,33495,[Bug]: Frameless window cannot be resized properly. Not to be confused with #33458,SoftVibes,NO,6,NO,955
2020_2022,electron,33131,[Bug]: Setting the requestExecutionLevel option to requireAdministrator on Windows Server OS will cause the application to crash,Aoiujz,NO,6,NO,247
2020_2022,electron,31016,[Bug]: Disabling `backgroundThrottling` not working with hide() on Windows,aluo-lmi,NO,15,NO,739
2020_2022,electron,22454,difference in performance when opening page in electron vs in chromium. suggest optimization,nenadlazovic,NO,12,NO,746
2020_2022,electron,33572,zoom-changed event not emitted on [role-based] menu triggered from keyboard,ajoslin103,NO,2,NO,2
2020_2022,electron,32060,[Bug]: `process.exit()` or `app.exit()` does not exit the app instantly after the ready event is emitted,RaisinTen,NO,6,NO,652
2020_2022,electron,31251,[Bug]: ZWJ Emoji broken in Electron 15.1.0 Arch Linux,clansty,NO,4,NO,495
2020_2022,electron,33281,[Bug]: setIgnoreMouseEvents forwarding does not work when certain non-electron windows are in focus.,snaggas,NO,9,NO,241
2020_2022,electron,27160,"Child BrowserWindow modal on macOS has no close, minimize, maximize buttons",ShlomiRex,NO,15,NO,109
2020_2022,electron,27889,Electron apps stop redrawing,richvdh,NO,5,NO,113
2020_2022,electron,22819,DownloadItem returns zero bytes on 'updated' event,siucht,NO,4,NO,349
2020_2022,electron,27295,Traffic light icons are not visible when focus is lost,DaveTryon,NO,2,NO,13
2020_2022,electron,31560,[Feature Request]: Custom window.prompt / alert Middleware,Awendel,NO,3,NO,13
2020_2022,electron,27337,`desktopCapturer` Electron Client Screenshare with Audio Causes Participants to Hear Echo,info-ankit,NO,11,NO,807
2020_2022,electron,30966,[Bug]: GPU process crashes when electron is in a folder with unicode characters,tnixeu,NO,14,NO,205
2020_2022,electron,29931,[Bug]: desktopCapturer.getSources does not get Electron,ghli2,NO,13,NO,591
2020_2022,electron,22066,Printing on Windows 10 / 8 / 7 : paper size from default printer is always used,itechoverdose,NO,15,NO,1183
2020_2022,electron,22002,How to use iCloud to sync with multiple devices?,LDubya,NO,8,NO,10
2020_2022,electron,33125,"[Bug]:  desktopCapturer.getSources({ types: ['window', 'screen'] }) not working",zick2,NO,6,NO,156
2020_2022,electron,29188,[Bug]: Error: Error invoking remote method 'GUEST_VIEW_MANAGER_CALL': Error: ERR_FAILED (-2),webappdevelp,NO,4,NO,52
2020_2022,electron,23393,Electron should be able to load local resources with enabled webSecurity ,aleksey-hoffman,NO,8,NO,1
2020_2022,electron,22285,Allow developers to add new APIs to native Chrome extensions,samuelmaddock,NO,3,NO,1679
2020_2022,electron,30257,"[Bug]: desktopCapturer.getSources() only detecting one screen, where screen.getAllDisplays() reports two",SteveYurka,NO,5,NO,466
2020_2022,electron,24994,webContents‘s will-prevent-unload event is helpless for true use,xland,NO,15,NO,1165
2020_2022,electron,25081,Auto launch to system tray on system startup - Electron + Ionic app,meghajayakumar,NO,7,NO,0
2020_2022,electron,30912,[Feature Request]: Implement support for xdg_activation_v1 Wayland protocol,Pointedstick,NO,6,NO,573
2020_2022,electron,22364,desktopCapturer.getSources() only detecting one screen in a multi-screen setup,emptycrown,NO,10,NO,988
2020_2022,electron,31485,[Bug]: shell.openExternal not work at ubuntu21.04,eeeeeio,NO,7,NO,1060
2020_2022,electron,29490,[Bug]: showCertificateTrustDialog doesn't work,gdavidkov,NO,1,NO,0
2020_2022,electron,33087,[Bug]: SetUnhandledExceptionFilter not working within a node native module in electron,EddyGharbi,NO,2,NO,74
2020_2022,electron,32857,[Bug]: showOpenDialog / showSaveDialog opens _behind_ the app after the second call onward,Prinzhorn,NO,16,NO,818
2020_2022,electron,22996,DevTools failed to parse SourceMap: http://aaa.server.com/javascripts/touch.min.js.map,liangzhuang327,NO,21,NO,1520
2020_2022,electron,25801,webContents.print success callback is not triggered.,alevani,NO,3,NO,148
2020_2022,electron,34727,[Bug]: Frame unable to use preload scripts when contentWindow is used to early.,markleutloff,NO,10,NO,770
2020_2022,electron,22438,Slow startup for multiple instances and localStorage is not synchronized,MJomaa,NO,4,NO,377
2020_2022,electron,30656,[Bug]: Webview Preload asar protocol ,Oliver-Fish,NO,4,NO,309
2020_2022,electron,29978,[Bug]: Remote Desktop Can't Input In Some App Base on Electron,a351399739,NO,4,NO,193
2020_2022,electron,33165,[Bug]:  Tab recording not working,larssvensby,NO,4,NO,241
2020_2022,electron,32295,[Feature Request]: Rounded Windows when transparent is set to True on Win11,Squitch1,NO,2,NO,931
2020_2022,electron,31152,[Bug]: showSaveDialogSync fails assertion,legraphista,NO,12,NO,126
2020_2022,electron,31641,[Bug]: The context-menu is sometimes selected unintentionally,exceedsystem,NO,10,NO,1024
2020_2022,electron,25120,desktopCapture audio capture include application audio on Window 10,tanphamanhh,NO,12,NO,1045
2020_2022,electron,29665,[Bug]: HTML select tag not rendering the dropdown,sertxudev,NO,7,NO,4
2020_2022,electron,30983,[Bug]: Error: spawn UNKNOWN,Thomasfds,NO,5,NO,512
2020_2022,electron,30947," winPDF.loadURL(pdfPath) can preview the pdf if ""pdfPath"" is a pdf file, but webContents.print() can only print a blank page. ",fengxiangge,NO,17,NO,1065
2020_2022,electron,23757,9.0.0 does not display local images,whyboris,NO,16,NO,316
2020_2022,electron,26726,system-context-menu prevents the default behavior from being invalid,Linkontoask,NO,23,NO,1350
2020_2022,electron,24893,Support opening a custom context menu when right-clicking a draggable region of the app under Windows,fabiospampinato,NO,6,NO,1462
2020_2022,electron,29065,[Bug]: Zoom in doesn't work in Windows,kimlimjustin,NO,4,NO,4
2020_2022,electron,24724,Just-in-time app menu,fabiospampinato,NO,3,NO,1465
2020_2022,electron,22844,speechSynthesis.getVoices() returns an empty array,whizyrel,NO,9,NO,153
2020_2022,electron,26350,"setVisibleOnAllWorkspaces(true, { visibleOnFullScreen: true }) api cause app dismiss in macOS dock",fanlion,NO,15,NO,1358
2020_2022,electron,27910,[Feature Request]: Expose macOS accessibility preferences,inukshuk,NO,0,NO,1244
2020_2022,electron,29125,[Bug]: Forked process immediately exits in production,DotoPototo,NO,9,NO,6
2020_2022,electron,34583,[Bug]: Unexpected CertVerifyProcBuiltin stderr with self-signed certs after upgrading,flotwig,NO,11,NO,429
2020_2022,electron,24457,Windows: recentDocuments menu role item does not show any items,Sakari369,NO,4,NO,851
2020_2022,electron,32601,"Make is possible to check whether file is downloaded via dragging in ""will-download"" event",gdavidkov,NO,2,NO,904
2020_2022,electron,28846,[Feature Request]: prevent automatic window focus on 'open-file' event,FrancescoBia,NO,1,NO,1177
2020_2022,electron,31354,[Feature Request]: Ability to limit gpu-process system memory usage,aleksey-hoffman,NO,3,NO,1012
2020_2022,electron,30859,[Feature Request]: Prevent Power Naps,oltreseba,NO,3,NO,1044
2020_2022,electron,30846,[Feature Request]: Recent documents api for linux,razzeee,NO,2,NO,1045
2020_2022,electron,30750,[Feature Request]: Revert back to webview fullscreen mechanics prior to 13.1.7,ryankashi,NO,2,NO,1052
2020_2022,electron,31028,Add progess for deleting a directory,Milo123459,NO,4,NO,1030
2020_2022,electron,32557,[Feature Request]: Add partitionName attribute to Session class. ,pnegahdar,NO,2,NO,908
2020_2022,electron,32249,[Feature Request]: webFrame.locateInDOM(),mckravchyk,NO,1,NO,941
2020_2022,electron,29861,[Bug]: getUserMedia is always fulfilled on MacOS even if the microphone access is disabled,Draginfable,NO,3,NO,1119
2020_2022,electron,32752,[Feature Request]: Add support for mouse-scroll event for Tray,jNullj,NO,1,NO,893
2020_2022,electron,33426,[Feature Request]: Set `border-radius` for `BrowserView`.,Shintarot,NO,10,NO,845
2020_2022,electron,27625,[Feature Request]: Don't require user gesture for Web serial,sebakerckhof,NO,5,NO,1255
2020_2022,electron,32788,[Feature Request]: support chrome.tabCapture extension API,josh83abc,NO,4,NO,887
2020_2022,electron,31815,[Bug]: Child window disappears after moving it to another monitor (macOS Monterey),hkors,NO,8,NO,972
2020_2022,electron,32764,[Bug]: Electron app freezes/crashes after printing or saving a pdf,TC-kHa,NO,3,NO,0
2020_2022,electron,31898,[Feature Request]: Add support for Windows 11's split color mode selector,devinbinnie,NO,2,NO,965
2020_2022,electron,24005,__dirname is not defined,ricardoracki,NO,16,NO,1
2020_2022,electron,34492,[Bug]: dialog.showOpenDialog cannot select file without extension on Linux,xmedeko,NO,2,NO,3
2020_2022,electron,33092,[Bug]: Referer header not sent using webRequest.onBeforeSendHeaders,RinseV,NO,4,NO,348
2020_2022,electron,25387,[Bug]: Electron segmentation fault on CentOS7 aarch64(arm64),itas109,NO,17,NO,1126
2020_2022,electron,28410,[Feature Request]: Bikeshed: contextBridge.exposeInMainWorld is confusingly named,Kilian,NO,6,NO,378
2020_2022,electron,24859,Native PDF plugin does not support custom protocol,lishid,NO,6,NO,736
2020_2022,electron,23665,Embed window controls ( - + x ) / traffic lights in the app when running on Linux,rathboma,NO,2,NO,1499
2020_2022,electron,32928,[Bug]: ACTION //v8:run_mksnapshot_def...t(//build/toolchain/linux:clang_arm64),SUST-MaZhen,NO,3,NO,0
2020_2022,electron,33997,[Bug]: Environmental variables are not decoded correctly,jonathon-love,NO,5,NO,479
2022_2024,tensorflow,65744,Fail to build TFLite shared library with GPU delegates,dorishyc3,NO,7,NO,331
2022_2024,tensorflow,67748,TensorFlowLiteSelectTfOps - Compile error,thereallee,NO,5,NO,43
2022_2024,tensorflow,67538,Unable to Import and Use FlexDelegate in TensorFlowLite in iOS,tanpengshi,NO,4,NO,2
2022_2024,tensorflow,64525,Problem with Tensorflow 2.16.1 and gpu,Altrastorique,NO,8,NO,37
2022_2024,tensorflow,59924,crosstool_wrapper_driver_is_not_gcc error while building TF v2.11,predrag12,NO,6,NO,665
2020_2022,react,24395,Bug: nested react instances failed in Safari,Holybasil,NO,2,NO,2
2020_2022,react,23214,Bug: Detached DOM nodes exist when component is unmounted,snakepoongmail,NO,11,NO,997
2018_2019,n8n,40,n8n is not open source and your project is gaslighting its users,ddevault,NO,13,NO,154
2022_2024,electron,42511,[Bug]: window.requestAnimationFrame(update)无法在窗口最小化时，正常使用;,2573825854,NO,5,NO,133
2022_2024,electron,41378,[Bug]: Electron deosn't use cached video file?,TerryChan,NO,3,NO,0
2022_2024,electron,40929,[Bug]: Vulkan feature is disabled by default on Linux (not the case on Chromium and Chrome),theofficialgman,NO,2,NO,435
2022_2024,electron,42497,[Bug]: Menu.getApplicationMenu() returns menu with invalid roles,takuyahara,NO,3,NO,278
2022_2024,electron,40779,[Bug]: globalShortcut Capslock prevent event default,equiman,NO,2,NO,456
2022_2024,electron,36068,Persistent notifications for Windows,jeanfbrito,NO,1,NO,880
2022_2024,electron,34923,[Bug]: stack smashing detected in local debug build,MichaelBelousov,NO,4,NO,976
2022_2024,electron,41442,[Bug]: The desktopCapturer.getSources method  Unable to obtain current window information,Gcbeginner,NO,2,NO,0
2022_2024,electron,38958,[Bug]: Error Cannot read properties of undefined (reading 'onClicked') when loading chat software line chrome extension,join-xiaohui,NO,9,NO,4
2022_2024,electron,40721,[Bug]: Supporting conditional access the same as Chrome,oalfroukh,NO,4,NO,32
2022_2024,electron,42262,[Bug]: Electron 30 Menu in toolbar - font has changed from v29. ,geetee24,NO,16,NO,206
2022_2024,electron,41082,"[Bug]: Failed to get fd for plane, Failed to export buffer to dma_buf",amiria703,NO,5,NO,14
2022_2024,electron,40831,"[Bug]: Failed to get location information using navigator.geolocation.getCurrentPosition after upgrading macOS (that the app is not published to the app store, it just runs through a local installer)",rick-xukai,NO,6,NO,10
2022_2024,electron,34706,"[Bug]: File dialog overwrites the file manager's ""Show hidden files"" setting in Linux/GNOME",akilangh,NO,12,NO,754
2022_2024,electron,40590,[Bug]:  Getting ERR_NO_SUPPORTED_PROXIES when trying to load a url with proxy set,alintintesan,NO,2,NO,11
2022_2024,electron,40589,[Bug]: render crashed,appdevopts,NO,4,NO,129
2022_2024,electron,41460,"[Bug]: preload.mjs can not use import statement, will report error.",keven-wang,NO,3,NO,1
2022_2024,electron,40741,track down origin of is_execution_terminating() DCHECK,ckerr,NO,3,NO,439
2022_2024,electron,39848,[Feature Request]: load preload scripts in `iframe` with src=about:blank and load preload script in Web Workers,Kallenju,NO,2,NO,527
2022_2024,electron,40830,[Bug]: Refreshing Issue with Show Method in Transparent Frameless Window,Neurocylcq,NO,3,NO,13
2022_2024,electron,42332,[Bug]: `network.mojom.NetworkService` utility crashed,tommoor,NO,6,NO,264
2022_2024,electron,41463,[Bug]: NoNewPrivs is set to true on app.relaunch() and chromium patch did not fix it,iishiishii,NO,3,NO,356
2022_2024,electron,42629,"[Bug]: Linux BrowserWindow ""resize"" emitted during ""move"", and vice versa",safris,NO,3,NO,240
2022_2024,electron,41824,[Bug]: Maximizing a frameless window with background material (Mica) permanently breaks the window,mitchchn,NO,8,NO,303
2022_2024,electron,42688,"[Bug]: crash electron app once using `disable-gpu`, `in-process-gpu`, and `disable-software-rasterizer` together",oalfroukh,NO,1,NO,234
2022_2024,electron,42644,"[Bug]: Use input in the webview tag. The selected content moves left away from webviw, and the cursor is abnormal",llbo,NO,4,NO,235
2022_2024,electron,42455,[Feature Request]: Enable build variants,John-LittleBearLabs,NO,2,NO,247
2022_2024,electron,35414,[Bug]: setIgnoreMouseEvents on Windows / Flickering Cursor,wapgear,NO,9,NO,220
2022_2024,electron,41682,[Bug]: Windowing Issues in Electron and Chromium,LSeelig,NO,2,NO,326
2022_2024,electron,39179,"[Bug]: Silent print was incorrect paper layout with webContents.print, but layout was correct when I use print dailog",tyhour,NO,23,NO,265
2022_2024,electron,36765,[Bug]: shell.openPath open windows explorer in the background (windows 11 update 22H2),iPk1001101,NO,14,NO,571
2022_2024,electron,41614,"[Bug]:  ""Request Autofill.enable failed. {""code"":-32601,""message"":""'Autofill.enable' wasn't found""}"", source: devtools://devtools/bundled/core/protocol_client/protocol_client.js (1)",1164461842,NO,28,NO,2
2022_2024,electron,35801,[Bug]: Electron 21 breaks node-api stability guarantees,Julusian,NO,14,NO,867
2022_2024,electron,42200,[Bug]: Electron window resizes when displat scaling is less than 100% on wayland,jeisom,NO,5,NO,269
2022_2024,electron,41472,"[Bug]: Linkedin loaded in WebView prompting Windows users to ""Sign in with your passkey""",joelwright-dev,NO,7,NO,1
2022_2024,electron,35241,[Feature Request]: Provide builds without the memory cage,rconde01,NO,12,NO,45
2022_2024,electron,36011,[Feature Request]: Chrome Extension host_permissions permisions,djiangdev,NO,1,NO,847
2022_2024,electron,41243,[Bug]: Electron crashes on macOS when started with --v=4,CezaryKulakowski,NO,2,NO,366
2022_2024,electron,42035,[Bug]: `fs.readdir` does not work correctly with files that contain umlauts,oliverschwendener,NO,2,NO,277
